"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.818450562E1,-3.633450747E0,1.013454342E1,8.330400467E0,1.361273325E1
1.819408008E1,-4.385112000E1,6.600697994E0,2.104508972E1,4.908549419E1
1.820452524E1,-1.774239731E1,-2.530651474E1,-6.386282921E0,3.155941951E1
1.821450439E1,4.156337738E0,1.111797619E1,-5.166753387E1,5.301338128E1
1.822451424E1,-9.460178375E0,-8.345178604E0,7.085912704E0,1.446883339E1
1.823463116E1,-4.083591461E0,-7.410863876E0,4.204512405E1,4.288809951E1
1.824450316E1,5.858643055E0,-1.014277649E1,1.152349472E0,1.176977156E1
1.825451300E1,8.259739876E0,-8.546402931E0,-4.161133575E1,4.327548462E1
1.826452277E1,4.105936527E0,-4.443522453E0,5.015922546E0,7.858949392E0
1.827460870E1,1.287613153E0,-1.626599884E1,5.038098335E0,1.707697575E1
1.828451170E1,5.314505100E0,-8.366427422E0,7.058650017E0,1.216822141E1
1.829461301E1,6.670158863E0,-1.960262060E0,5.833184719E0,9.075223996E0
1.830463816E1,-3.489068222E1,-2.335302544E1,-1.522830296E1,4.466122159E1
1.831451047E1,-1.742927361E1,-5.245811939E0,-1.464592743E1,2.336239096E1
1.832467293E1,2.097690201E1,-2.083070517E0,3.660339355E0,2.139550618E1
1.833463724E1,4.438907623E0,-1.287299633E1,4.530258179E-1,1.362435935E1
1.834450931E1,-5.983537674E0,1.214255691E0,5.027029991E0,7.908740134E0
1.835451908E1,-2.414934540E1,1.469671130E0,-1.373116016E1,2.781897870E1
1.836452893E1,-8.657464981E0,-1.295879173E1,-8.038218498E0,1.753553363E1
1.837450808E1,1.018910885E1,-2.339714766E0,6.138628960E0,1.212332338E1
1.838451785E1,9.765603542E-1,-7.313281298E-3,-9.733037949E-1,1.378783481E0
1.839452747E1,2.459407425E1,6.181782484E-1,4.907690525E0,2.508657128E1
1.840450685E1,-2.112458038E1,-8.635098457E0,2.019533634E0,2.291050715E1
1.841410524E1,6.802029610E-1,-6.244766235E0,-3.008359909E1,3.073243752E1
1.842463362E1,3.202682495E0,1.319860458E1,5.319632530E0,1.458625478E1
1.843450562E1,-8.996107101E0,-1.205363393E0,8.971264839E0,1.276191352E1
1.844451539E1,3.292046070E0,1.207823658E1,9.518433571E0,1.572647271E1
1.845463231E1,-1.278785419E1,3.502332449E0,-2.175227165E0,1.343603962E1
1.846450439E1,1.972794533E1,5.500967503E0,-4.938362122E0,2.106750794E1
1.847451424E1,-3.065434933E0,7.298086643E0,9.724012375E0,1.253855560E1
1.848452400E1,-7.475019455E0,3.686440229E0,9.084935188E0,1.232890120E1
1.849450316E1,-6.164020538E0,7.663647652E0,-4.487387657E0,1.081033267E1
1.850451300E1,-3.558185339E0,4.216033936E0,-8.700013161E0,1.030174034E1
1.851462985E1,-1.279701424E1,-1.301177216E1,1.112048149E0,1.828404876E1
1.852450193E1,-2.242490196E1,-1.742948723E1,4.526062965E0,2.876018948E1
1.853434431E1,1.300377131E0,2.418486834E0,4.846035004E0,5.569929488E0
1.854452154E1,-4.652152061E0,-2.243510723E0,-3.146429062E0,6.047799187E0
1.855453116E1,-2.540723801E1,-1.230054092E1,-7.905353546E0,2.931425702E1
1.856440370E1,-4.748802185E0,-1.355890656E1,-1.608723640E0,1.445624643E1
1.857452031E1,1.844655037E1,-2.017365265E1,1.119377136E0,2.735881004E1
1.858452993E1,-6.643907547E0,5.204154015E0,2.402681351E1,2.546590846E1
1.859450931E1,1.203300285E1,-1.221336365E1,1.147091484E1,2.062865232E1
1.860451908E1,2.725074589E-1,1.347319245E0,-2.563974762E1,2.567656884E1
1.861463570E1,-5.498670101E0,8.487524033E0,-7.231008530E0,1.243225327E1
1.862450808E1,-1.697916412E1,-9.966125488E0,3.581053734E0,2.001098742E1
1.863451785E1,3.255235434E0,-2.059721202E-1,6.294328690E0,7.089256371E0
1.864452770E1,-1.037383461E1,7.726324558E0,-1.761343956E0,1.305430459E1
1.865458347E1,-1.106506824E1,-5.689334869E0,-2.029118347E1,2.380202498E1
1.866451662E1,1.173317719E1,-5.972609997E0,-3.053920746E0,1.351539674E1
1.867452647E1,-1.138405991E1,5.337615490E0,9.097240448E0,1.551923783E1
1.868450562E1,-6.363373280E0,-3.392877340E0,4.287990570E0,8.389934402E0
1.869451539E1,7.205574036E0,-1.130399227E1,-4.640451431E0,1.418570858E1
1.870452524E1,1.705903244E1,6.478782177E0,-6.978623390E0,1.953679581E1
1.871450439E1,1.004835224E1,7.305896282E0,4.586640835E0,1.324321628E1
1.872431631E1,-1.951788902E0,-3.803498507E0,3.001576424E0,5.223556436E0
1.873449331E1,-9.348747253E0,-4.133835316E0,-6.657300949E0,1.219866081E1
1.874450316E1,1.930374146E1,1.245733929E1,-1.269833565E0,2.300939403E1
1.875451293E1,2.120698929E1,2.034987068E1,-1.659574509E-1,2.939185556E1
1.876473639E1,-3.985057592E0,3.178202391E0,3.712329865E-1,5.110720926E0
1.877450193E1,4.136967659E0,-2.053441286E0,3.067397594E0,5.544371067E0
1.878451178E1,2.751812458E0,-2.472586155E0,2.179311752E0,4.293664380E0
1.879479608E1,1.615674973E1,6.049744129E0,-1.626481056E0,1.732874509E1
1.880463816E1,-1.736794281E1,-4.153173923E0,-3.451143265E0,1.818803675E1
1.881451054E1,9.296457291E0,6.183504581E0,1.321624756E0,1.124306627E1
1.882452031E1,1.566605568E1,4.169529915E0,3.109134674E0,1.650687731E1
1.883452993E1,-1.013917351E1,-1.478988075E1,-1.591922760E0,1.800215626E1
1.884452462E1,1.656951904E1,-1.282419115E-1,-4.852333069E-1,1.657711853E1
1.885451908E1,-4.519351482E0,1.351351857E0,-3.119572639E0,5.655300444E0
1.886452893E1,3.019699574E0,1.485846519E0,2.962887764E0,4.483863211E0
1.887450808E1,7.542372704E0,-2.287704945E0,-1.016602516E0,7.946978079E0
1.888451785E1,1.236228824E0,-8.399002075E0,-5.135867119E0,9.922128231E0
1.889452770E1,-8.970726013E0,-7.490509987E0,-2.542214394E0,1.196012203E1
1.890461416E1,-2.140259504E0,2.113825798E0,2.700502872E0,4.042485129E0
1.891425754E1,1.391114950E0,2.054745436E0,2.370954037E0,3.431996890E0
1.892450370E1,-7.749372721E-2,-1.240853667E0,2.607419491E0,2.888660503E0
1.893450562E1,-1.247575378E1,-1.947951698E1,-5.918738365E0,2.387734236E1
1.894451539E1,-2.102474928E0,5.614076614E0,-3.461713791E-1,6.004839022E0
1.895452524E1,-4.961915016E0,3.841767788E0,3.332317829E0,7.105217975E0
1.896450439E1,-1.761653709E1,-1.500102901E1,-5.406302452E0,2.376134165E1
1.897437639E1,1.434263897E1,-3.286146641E0,-1.177643299E1,1.884660251E1
1.898449354E1,1.438601589E1,9.660869598E0,5.171540260E0,1.808410029E1
1.899460901E1,-4.013233185E0,-2.172481537E0,-1.529683113E0,4.813070439E0
1.900451293E1,1.738721657E1,-2.054307461E0,-1.852758408E0,1.760591358E1
1.901452278E1,8.322822571E0,6.458098888E0,-5.844018936E0,1.204694875E1
1.902450193E1,1.397027397E1,6.931197643E0,-8.368943214E0,1.769884929E1
1.903451170E1,2.013456154E1,1.213315868E1,5.011801243E0,2.403606165E1
1.904410862E1,-1.447948456E1,-1.481519699E0,2.738771915E0,1.481051131E1
1.905453139E1,7.443302155E0,3.550873280E0,-1.599738121E0,8.400631528E0
1.906455631E1,-4.978834629E0,-2.223890066E0,-2.364367485E0,5.943459842E0
1.907452031E1,-1.371888542E1,-8.134004593E0,-1.562745094E0,1.602535554E1
1.908453016E1,1.440037441E1,1.037679386E1,5.496040344E0,1.858104124E1
1.909461608E1,7.216624260E0,6.105319023E0,-2.510137558E-1,9.456087668E0
1.910451908E1,2.882624388E0,-7.106429577E0,3.719587326E-1,7.677839409E0
1.911463547E1,5.388161659E0,3.286104202E0,-2.781652451E0,6.896981749E0
1.912450808E1,-1.760631752E1,-3.346759319E0,-3.589002609E0,1.827742198E1
1.913451785E1,-8.074917793E0,1.201683521E0,-4.489774704E0,9.316996165E0
1.914452747E1,7.172743797E0,3.770865500E-2,3.368082047E-1,7.180746151E0
1.915450685E1,-1.783795357E1,-5.496869564E0,-8.255958557E-2,1.866587739E1
1.916451662E1,3.752893925E0,-6.329667091E0,2.788667679E-1,7.363875676E0
1.917452647E1,6.237010956E0,-9.596893311E0,2.488020897E0,1.171285255E1
1.918450562E1,-2.966655970E0,-4.454402924E0,1.550304413E0,5.571911415E0
1.919451539E1,1.367580509E1,7.586540699E0,3.752866268E0,1.608313557E1
1.920452524E1,2.240059471E1,1.192407894E1,3.510773182E0,2.561827142E1
1.921450439E1,-1.165303707E1,-5.784582615E0,-7.279233932E-1,1.303013973E1
1.922451424E1,-2.544700861E0,-5.545042992E0,5.250844955E-1,6.123619679E0
1.923452401E1,-7.147284031E0,-7.590453148E0,-1.333246231E0,1.051076560E1
1.924450316E1,6.355924129E0,3.503531218E0,3.008029461E0,7.856255073E0
1.925451301E1,-1.252177715E1,-8.275844574E0,-1.326053333E1,2.002813648E1
1.926452278E1,5.205790043E0,7.702983856E0,6.690132141E0,1.145399836E1
1.927450193E1,-1.349152565E1,-5.237672329E0,1.341382980E0,1.453457203E1
1.928451170E1,-2.180597115E1,-2.067677498E0,-4.004035950E0,2.226674587E1
1.929420101E1,-2.202318668E0,-5.588337421E0,-2.474248886E0,6.496278181E0
1.930450070E1,8.553194046E0,4.562763691E0,4.465850353E0,1.067332002E1
1.931451047E1,-1.242782021E1,-8.061765671E0,-2.099037170E0,1.496157538E1
1.932426070E1,1.371324921E1,-2.281546354E0,2.133428574E0,1.406450053E1
1.933449947E1,6.384047031E0,1.956568718E0,4.982069969E0,8.330980664E0
1.934450932E1,-1.826427269E1,-3.877299786E0,-3.978892326E0,1.909053940E1
1.935451908E1,-1.188764668E1,2.271997213E0,-6.256039619E0,1.362410168E1
1.936468132E1,2.492260933E0,7.327094078E0,4.970469952E0,9.198002160E0
1.937450808E1,-1.014500141E1,-3.402492762E0,1.997928619E-1,1.070223938E1
1.938438039E1,-8.979025841E0,2.003517389E0,2.634977341E0,9.569748825E0
1.939449701E1,-2.303434753E1,-7.145640850E0,-2.759090424E0,2.427455313E1
1.940450685E1,2.054086113E1,3.828016281E0,-4.365824699E0,2.134575157E1
1.941444032E1,-8.078507423E0,-2.517957687E0,4.916334152E0,9.786354510E0
1.942449578E1,-8.404910088E0,-9.854264259E0,4.967121601E0,1.387160173E1
1.943450562E1,4.651025772E1,9.668594360E0,-1.581643105E1,5.006840602E1
1.944450062E1,-8.168256879E-1,2.143039513E1,5.923883820E1,6.300134118E1
1.945449455E1,5.585871124E1,-3.123333454E0,1.932440186E1,5.918938537E1
1.946450439E1,-7.216704369E0,-2.017137527E0,-1.751685905E1,1.905229689E1
1.947451424E1,1.492952251E1,-8.394493103E0,-2.496005058E0,1.730861630E1
1.948452401E1,-3.146516681E-1,3.101000786E0,1.274496651E1,1.312057098E1
1.949450316E1,-9.617960930E0,-1.930919266E1,3.995205402E0,2.193881856E1
1.950461970E1,2.144213486E1,1.546884298E0,4.457270145E0,2.195507357E1
1.951452278E1,-6.331545830E0,2.211651325E0,3.294882298E0,7.472357294E0
1.952459355E1,1.679512024E1,7.018735886E0,-8.721887589E0,2.018440092E1
1.953461855E1,-6.678045273E0,4.759084702E0,6.494712830E-1,8.225994700E0
1.954452155E1,-8.275585175E0,-5.349760532E0,2.303596973E0,1.011987187E1
1.955465332E1,2.128505898E1,1.681788254E1,-1.201369286E0,2.715397203E1
1.956451047E1,-2.431820107E1,1.511990070E1,2.867335701E1,4.052342165E1
1.957435232E1,2.795757103E1,-1.676857185E1,1.218292713E1,3.480279433E1
1.958449947E1,-3.263864899E1,-6.693177223E0,9.965370178E0,3.477626535E1
1.959461609E1,5.754499912E0,1.983961105E0,-7.739286423E-1,6.135905512E0
1.960441232E1,-1.434692001E1,2.569859922E-1,-8.108640671E0,1.648181450E1
1.961449824E1,-1.661760139E1,-2.579416990E0,9.694738388E-1,1.684452278E1
1.962450809E1,2.137440920E0,1.545251846E0,1.047827244E1,1.080512148E1
1.963451785E1,1.475019741E1,4.924230099E0,8.426656723E0,1.768685696E1
1.964452770E1,-4.926683426E0,1.515662193E0,-6.494885445E0,8.291741578E0
1.965450685E1,2.224259377E1,1.069492435E1,-1.721378708E1,3.009034480E1
1.966453232E1,6.308112144E0,4.960532188E0,4.102671146E0,9.012828022E0
1.967414501E1,5.502571583E0,7.076387882E0,7.371144295E0,1.160548697E1
1.968461239E1,6.408113003E0,1.381446838E1,8.081033707E0,1.723967966E1
1.969451539E1,-1.345098782E1,-6.510928154E0,-8.043179512E0,1.697097508E1
1.970420470E1,-9.405772209E0,1.154776737E-1,-4.968839645E0,1.063819784E1
1.971450439E1,-3.597979546E0,6.643107891E0,7.411615849E0,1.058340157E1
1.972462101E1,-3.956258059E0,-3.911788940E0,2.091939449E0,5.943928095E0
1.973449332E1,1.095775604E1,4.109430313E0,1.991290569E0,1.187118668E1
1.974462524E1,-4.244890213E-1,-2.591602504E-2,-6.510473251E0,6.524348590E0
1.975461978E1,1.405063820E1,-4.031166553E0,-1.279678345E-1,1.461804068E1
1.976452278E1,5.796834946E0,7.492350101E0,5.660232067E0,1.103525407E1
1.977450193E1,4.017148018E-1,4.127130508E0,3.020529747E0,5.130124849E0
1.978451178E1,-6.672559261E0,-6.457924843E0,-8.133177757E0,1.234408445E1
1.979452155E1,-3.859779835E0,-7.451745272E-1,-1.400248528E0,4.172994295E0
1.980474493E1,-8.164071083E0,1.136286736E0,3.400784969E0,8.916756283E0
1.981451055E1,2.029546356E1,5.458998203E0,5.595652103E0,2.174897297E1
1.982441355E1,3.369494915E0,-6.229270995E-2,1.564187050E0,3.715381204E0
1.983406493E1,2.807802773E1,1.054581547E1,-2.167852402E0,3.007140583E1
1.984464716E1,5.428348541E0,4.618271589E-1,3.165638447E0,6.300914139E0
1.985447324E1,-7.315957069E0,-3.097267866E0,-2.566024780E0,8.348699255E0
1.986449824E1,1.548794365E1,9.530845642E0,4.339970589E0,1.869622320E1
1.987461509E1,-3.687252998E0,7.227727771E-1,4.689515114E0,6.009141966E0
1.988451786E1,4.261064529E0,6.369452477E0,4.422937870E0,8.848105739E0
1.989452770E1,1.894915771E1,3.059533358E0,-3.526032448E0,1.951574306E1
1.990450686E1,-6.878191948E0,-4.826719165E-1,-1.304307938E0,7.017386682E0
1.991459301E1,-3.794781685E0,-6.313820362E0,1.688151360E0,7.557416927E0
1.992449578E1,1.051214218E1,8.219882011E0,7.448878288E0,1.528258425E1
1.993461239E1,1.587852859E1,9.565632820E0,-2.629776001E-1,1.853909811E1
1.994451539E1,-5.645809650E0,2.731020451E0,-8.336767197E0,1.043241710E1
1.995452524E1,3.329454422E0,-2.542160273E0,1.071827888E0,4.323963532E0
1.996450439E1,-3.247399569E0,2.075635433E0,3.181648254E0,4.997674662E0
1.997451416E1,-1.690264893E1,-1.275797933E-1,-1.045354652E1,1.987441703E1
1.998452401E1,2.054347754E0,9.229405403E0,-5.213215828E0,1.079721668E1
1.999468624E1,-2.220213318E1,-1.457850266E1,1.187754631E0,2.658718147E1
2.000461916E1,4.220281839E-1,3.361224890E0,3.246615887E0,4.692169569E0
2.001452278E1,-2.581621933E1,3.440619946E0,-5.009336472E-1,2.604929904E1
2.002450193E1,-1.979084587E1,-1.865495086E0,1.701507568E-1,1.987930088E1
2.003451170E1,1.206228924E1,1.880453944E0,5.554947853E0,1.341239629E1
2.004452155E1,-3.857255876E-1,-2.324339151E0,2.709805965E0,3.590875254E0
2.005453139E1,1.645656824E0,2.530320168E0,4.036433220E0,5.040188456E0
2.006451055E1,7.594177246E0,1.895020723E0,-3.805991173E0,8.703344208E0
2.007450501E1,-6.033995628E0,2.586967707E0,5.226975441E0,8.391828014E0
2.008411816E1,9.957615852E0,1.250801682E0,5.758184910E0,1.157044994E1
2.009453978E1,1.402768898E1,9.763565063E0,4.499050617E0,1.767327693E1
2.010451909E1,-1.991729736E1,6.755221844E0,-1.790270805E0,2.110774327E1
2.011452893E1,-2.315053940E1,-5.559830189E0,-5.038839340E0,2.433616831E1
2.012461486E1,-1.745920181E0,1.250085354E0,3.636309624E0,4.222996371E0
2.013451786E1,5.101648808E0,3.444511175E0,1.299755096E0,6.291330630E0
2.014452770E1,8.491482735E0,6.655835629E0,-8.287849426E-1,1.082092008E1
2.015461362E1,5.532642365E0,7.387871742E0,1.429617882E0,9.339945808E0
2.016451662E1,1.199161816E1,5.361292839E0,5.215888023E0,1.413321813E1
2.017452647E1,-1.162475491E1,-4.338646889E0,-1.539735794E-1,1.240896818E1
2.018450562E1,7.397589207E0,-2.551426172E0,-1.591968536E-1,7.826841331E0
2.019451539E1,-2.021263838E0,-1.645117044E0,5.347882271E0,5.949097610E0
2.020452524E1,-3.649692917E1,-3.272558689E0,-5.834463120E0,3.710493820E1
2.021450439E1,-4.136086941E0,3.749856949E0,9.849993706E0,1.132214725E1
2.022451424E1,-9.181831360E0,-8.877207756E0,2.023187160E0,1.293074363E1
2.023452401E1,-1.742390442E1,-8.686392784E0,-7.741665840E0,2.095183178E1
2.024477786E1,1.520229816E1,4.281655788E0,-2.585394859E0,1.600395927E1
2.025461970E1,7.141628742E0,7.088767529E0,4.555589199E0,1.104567242E1
2.026452278E1,-8.869576454E0,6.962532997E0,7.712518215E0,1.366122943E1
2.027450193E1,-1.561864471E1,-1.285862350E1,-2.328176498E0,2.036434794E1
2.028451170E1,1.866422844E1,1.030338192E1,-1.364607334E1,2.531261385E1
2.029452155E1,-1.493344784E1,-1.582724953E1,-4.812202454E-1,2.176559820E1
2.030414986E1,6.135947227E0,-1.889742470E1,-1.145033836E0,1.990159820E1
2.031461732E1,-2.370053864E1,1.213685513E1,9.106600761E0,2.814158775E1
2.032452032E1,7.878081322E0,1.574823141E0,1.868731976E0,8.248417571E0
2.033420955E1,1.213071918E1,-5.834907532E0,-5.851356506E0,1.467783590E1
2.034450932E1,-1.234767079E0,-6.395488977E-3,-4.782570839E0,4.939400214E0
2.035451909E1,-1.080735683E1,-8.106525421E0,1.911889076E0,1.364441409E1
2.036426932E1,4.767596722E0,5.047934055E0,7.292758942E0,1.006955559E1
2.037461486E1,-7.145484447E0,-5.873905420E-1,2.930514336E0,7.745378616E0
2.038462462E1,2.872906303E1,3.167299509E0,-1.332476330E1,3.182672094E1
2.039432924E1,4.040750027E0,-2.768256187E0,9.729871750E-1,4.993756816E0
2.040450686E1,-3.502844572E0,-3.547750235E0,5.692178726E0,7.566858693E0
2.041451662E1,-2.284328461E1,-9.019522667E0,-2.246343613E0,2.466198492E1
2.042438901E1,5.017514706E0,-7.020692348E0,-3.751987457E0,9.409728198E0
2.043450562E1,1.677279663E1,6.353206158E0,-1.268170071E1,2.196623473E1
2.044451540E1,-2.692667961E0,-3.527289391E0,3.206653595E0,5.474929997E0
2.045452524E1,7.444525242E0,6.679896832E0,5.764913559E0,1.154453144E1
2.046450440E1,-1.894888878E1,-8.667894006E-1,-2.874238014E0,1.918522749E1
2.047451424E1,-5.835733891E0,9.575271010E-1,-1.098219585E1,1.247322228E1
2.048452401E1,2.413755655E0,-6.144383907E0,5.198945999E-1,6.621930259E0
2.049450316E1,2.964190245E-1,-5.717067719E0,7.027092934E0,9.063816119E0
2.050451301E1,1.218580341E1,-5.891445637E0,5.363426208E0,1.455916472E1
2.051456863E1,-5.847165108E0,-2.213819742E0,-1.917585373E0,6.539684343E0
2.052450193E1,-7.725286007E0,-2.894130230E0,-1.622950745E1,1.820584921E1
2.053451178E1,-6.840084553E0,6.018178940E0,5.040905476E0,1.041229862E1
2.054462870E1,1.439017010E1,5.016455173E0,7.651728630E0,1.705258834E1
2.055424132E1,6.645680428E0,1.479114294E0,4.862272739E0,8.366274179E0
2.056451047E1,-7.786190510E0,-2.772914886E0,-7.460961342E0,1.113462005E1
2.057452032E1,-1.130912304E1,-2.432057858E0,-8.971444130E0,1.463892001E1
2.058452993E1,8.688416481E-1,9.401078224E0,5.230847836E0,1.079337420E1
2.059451724E1,-9.890937805E0,3.872460127E0,-3.918066025E-1,1.062921025E1
2.060462593E1,-2.593986034E0,2.571398735E0,2.380657196E-1,3.660263691E0
2.061449824E1,-1.437582397E1,-6.860134602E0,-4.757519722E0,1.662407157E1
2.062450809E1,1.867263985E1,1.041445923E1,1.241216660E0,2.141656038E1
2.063462463E1,2.906857491E0,6.899881363E0,5.178584576E0,9.103621340E0
2.064449701E1,-1.435906029E1,-1.110314488E0,-5.056685448E0,1.526386184E1
2.065478155E1,1.811520576E1,2.119952440E0,-1.622689247E0,1.831087105E1
2.066451663E1,1.976291466E1,2.512805700E0,-3.839149475E0,2.028856961E1
2.067452647E1,-1.005680275E1,-1.187835121E1,3.798582554E0,1.602072840E1
2.068450563E1,-1.166628838E1,-8.907749176E0,3.669362545E0,1.512992073E1
2.069451540E1,-7.060366154E0,-2.769705057E0,2.577226639E0,8.010126933E0
2.070450993E1,-2.263844967E0,7.808731079E0,-3.308409691E0,8.777633496E0
2.071415355E1,1.301523495E1,9.737252235E0,2.982104778E0,1.652583949E1
2.072451416E1,-8.953384399E0,-2.504859924E0,2.647615433E0,9.666813483E0
2.073452401E1,-3.218320370E0,-2.522296309E-1,-3.084374428E0,4.464814823E0
2.074450316E1,2.578681183E1,5.368696690E0,-4.311003685E0,2.669021021E1
2.075451293E1,1.573435187E0,-7.676793098E0,7.472658157E-1,7.871928402E0
2.076452278E1,-7.607917786E0,-1.339694262E0,2.882974625E0,8.245406990E0
2.077424255E1,-3.047353745E0,3.553445637E-2,1.996867180E0,3.643501897E0
2.078451178E1,6.045405388E0,-3.628625870E0,-3.368945122E0,7.814322955E0
2.079452155E1,6.537743092E0,-2.101076603E0,1.930264950E0,7.133199170E0
2.080453140E1,-1.412226558E0,3.745900154E0,1.669261932E0,4.337347947E0
2.081451055E1,5.881478310E0,6.294032574E0,9.176731110E-2,8.614815981E0
2.082452032E1,-1.574017143E1,-1.895207167E0,-6.786481857E0,1.724532235E1
2.083436224E1,-6.806520939E0,-3.777975321E0,1.650999069E0,7.957865464E0
2.084450932E1,9.201896667E0,3.412278891E-1,-4.377032280E0,1.019557504E1
2.085451909E1,1.178662777E1,-1.880659223E0,1.716623306E-1,1.193695695E1
2.086452893E1,-3.591741180E1,-5.270939827E0,1.365679741E0,3.632779044E1
2.087478278E1,-2.266092300E1,-6.353554249E0,1.524194717E0,2.358406777E1
2.088462470E1,1.575092316E1,-2.171257973E0,1.633061409E0,1.598351748E1
2.089449701E1,1.161043167E1,3.925902843E0,-4.081177711E0,1.291784999E1
2.090409516E1,-8.965623856E0,8.107472658E-1,-1.978408813E0,9.217039855E0
2.091451663E1,-1.043008709E1,-6.479926109E0,2.632025719E0,1.255801411E1
2.092452647E1,1.731300735E1,6.644148827E0,5.224081039E0,1.926592744E1
2.093450563E1,4.860753536E0,3.581186533E0,1.524266243E0,6.226974346E0
2.094451540E1,6.448950768E-1,4.414181232E0,-9.771432877E-1,4.566803545E0
2.095452524E1,8.564776421E0,7.489485264E0,7.538185120E-1,1.140245706E1
2.096450440E1,1.312598419E1,1.942637444E0,1.989639282E0,1.341730098E1
2.097457516E1,-1.594055462E1,-1.376919746E0,-1.293417931E0,1.605210639E1
2.098462986E1,6.457927227E0,1.641782045E0,7.894792557E-1,6.709959005E0
2.099450316E1,1.618499565E1,2.565922260E0,3.878914833E0,1.683995313E1
2.100463509E1,-1.690510368E1,-7.321293354E0,-6.207841873E0,1.944019464E1
2.101462840E1,-9.729693532E-1,2.310150862E0,5.490598679E-1,2.566112450E0
2.102450193E1,1.931686592E1,7.217675686E0,-4.144462585E0,2.103360933E1
2.103469486E1,-7.834680080E0,-4.911983490E0,2.532464504E0,9.587657182E0
2.104452155E1,1.417715549E1,-4.800204754E0,-3.634112358E0,1.540261264E1
2.105453140E1,-2.093482208E1,-1.453114796E1,-3.452852249E0,2.571659436E1
2.106475478E1,-1.526546383E1,-7.225027561E0,-2.187799454E0,1.703002864E1
2.107452032E1,1.387441826E1,-4.951804161E0,3.915668964E0,1.524310696E1
2.108453016E1,2.065649605E1,-2.432915866E-1,1.490918159E0,2.071165992E1
2.109450932E1,1.116549110E1,2.614726067E0,-4.015688896E0,1.215033914E1
2.110451909E1,8.825115204E0,-2.039611340E0,5.127448559E0,1.040833327E1
2.111452894E1,1.030019188E1,-2.466941833E0,3.025929928E0,1.101526244E1
2.112450809E1,-8.127406120E0,-4.928266048E0,-6.745028496E0,1.165495371E1
2.113451786E1,1.410598183E1,-3.337097168E-1,3.099307060E0,1.444630713E1
